Index,Code,Type,Order,Design,Color,Name,Rate,Wear,Company,Gender,Brand,Divest,Limit,Exchange,Inchant,Sum,Gift,Parcel,Free,New,Event,Amount,Discount,Sell,Cash,Point,CPack,PPack,IconFile10,IconFile20,MeshFile10,MeshFile20,EnvironFile10,EnvironFile20,TextureFile11,TextureFile12,TextureFile13,TextureFile21,TextureFile22,Description
78,301101104,301,101,1,4,Plastic Glasses,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye10_101,Eye20_101,-,-,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,[Usage] Put on / Take off an item.
79,301102101,301,102,1,1,Racing Goggle,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye10_102,Eye20_102,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,[Usage] Put on / Take off an item.
80,301102102,301,102,1,2,Racing Goggle,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye10_102,Eye20_102,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,[Usage] Put on / Take off an item.
81,301102103,301,102,1,3,Racing Goggle,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye10_102,Eye20_102,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,[Usage] Put on / Take off an item.
82,301102104,301,102,1,4,Racing Goggle,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye10_102,Eye20_102,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,[Usage] Put on / Take off an item.
83,301103101,301,103,1,1,X-Goggle,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,[Usage] Put on / Take off an item.
84,301103102,301,103,1,2,X-Goggle,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,[Usage] Put on / Take off an item.
85,301103103,301,103,1,3,X-Goggle,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,[Usage] Put on / Take off an item.
86,301103104,301,103,1,4,X-Goggle,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,301010,301005,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,[Usage] Put on / Take off an item.
87,302101101,302,101,1,1,X-Rium Inca Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,[Usage] Put on / Take off an item.
88,302101102,302,101,1,2,X-Rium Inca Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,[Usage] Put on / Take off an item.
89,302101103,302,101,1,3,X-Rium Inca Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,[Usage] Put on / Take off an item.
90,302101104,302,101,1,4,X-Rium Inca Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,[Usage] Put on / Take off an item.
91,302102101,302,102,1,1,X-Rium Cylinder Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,[Usage] Put on / Take off an item.
92,302102102,302,102,1,2,X-Rium Cylinder Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,[Usage] Put on / Take off an item.
93,302102103,302,102,1,3,X-Rium Cylinder Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,[Usage] Put on / Take off an item.
94,302102104,302,102,1,4,X-Rium Cylinder Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,[Usage] Put on / Take off an item.
95,302103101,302,103,1,1,X-Rium Ball Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,[Usage] Put on / Take off an item.
96,302103102,302,103,1,2,X-Rium Ball Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,[Usage] Put on / Take off an item.
97,302103103,302,103,1,3,X-Rium Ball Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,[Usage] Put on / Take off an item.
98,302103104,302,103,1,4,X-Rium Ball Earring,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,302010,302005,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,[Usage] Put on / Take off an item.
99,303101101,303,101,1,1,X-Rium Punk Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101,Neck20_101,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,[Usage] Put on / Take off an item.
100,303102101,303,102,1,1,X-Rium Maya Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,[Usage] Put on / Take off an item.
101,303102102,303,102,1,2,X-Rium Maya Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,Neck10_102_D1_C2,[Usage] Put on / Take off an item.
102,303102103,303,102,1,3,X-Rium Maya Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,Neck10_102_D1_C3,[Usage] Put on / Take off an item.
103,303102104,303,102,1,4,X-Rium Maya Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,Neck10_102_D1_C4,[Usage] Put on / Take off an item.
104,303103101,303,103,1,1,X-Rium Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,Neck10_103_D1_C1,[Usage] Put on / Take off an item.
105,303103102,303,103,1,2,X-Rium Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,Neck10_103_D1_C2,[Usage] Put on / Take off an item.
106,303103103,303,103,1,3,X-Rium Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,Neck10_103_D1_C3,[Usage] Put on / Take off an item.
107,303103104,303,103,1,4,X-Rium Necklace,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,303010,303005,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103,Neck20_103,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,Neck10_103_D1_C4,[Usage] Put on / Take off an item.
108,401101101,401,101,1,1,Maximum Crystal Wrist band,20,14,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,401010,401005,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist10_101,Wrist20_101,-,-,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,Wrist30_101_D1_C1,[Usage] Put on / Take off an item.
109,401102101,401,102,1,1,Maximum Clear Wrist band,20,14,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,401010,401005,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist10_102,Wrist20_102,Hair21_104_D1_E,Hair21_104_D1_E,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,Wrist30_102_D1_C1,[Usage] Put on / Take off an item.
110,401103101,401,103,1,1,Maximum Metal Wrist band,20,14,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,401010,401005,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist10_103,Wrist20_103,Hair21_104_D1_E,Hair21_104_D1_E,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,Wrist30_103_D1_C1,[Usage] Put on / Take off an item.
111,402101101,402,101,1,1,Maximum Crystal Elbow guard,20,15,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,402010,402005,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm10_101,Arm20_101,-,-,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,Arm30_101_D1_C1,[Usage] Put on / Take off an item.
112,402102101,402,102,1,1,Maximum Clear Elbow guard,20,15,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,402010,402005,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm10_102,Arm20_102,Hair21_104_D1_E,Hair21_104_D1_E,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,Arm30_102_D1_C1,[Usage] Put on / Take off an item.
113,402103101,402,103,1,1,Maximum Metal Elbow guard,20,15,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,402010,402005,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm10_103,Arm20_103,Hair21_104_D1_E,Hair21_104_D1_E,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,Arm30_103_D1_C1,[Usage] Put on / Take off an item.
114,403101101,403,101,1,1,Maximum Crystal Knee guard,20,16,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,403010,403005,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee10_101,Knee20_101,-,-,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,Knee30_101_D1_C1,[Usage] Put on / Take off an item.
115,403102101,403,102,1,1,Maximum Clear Knee guard,20,16,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,403010,403005,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee10_102,Knee20_102,Hair21_104_D1_E,Hair21_104_D1_E,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,Knee30_102_D1_C1,[Usage] Put on / Take off an item.
116,403103101,403,103,1,1,Maximum Metal Knee guard,20,16,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,10000,403010,403005,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee10_103,Knee20_103,Hair21_104_D1_E,Hair21_104_D1_E,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,Knee30_103_D1_C1,[Usage] Put on / Take off an item.
117,501101101,501,101,1,1,Ion Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,501010,501010,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra EXP"
118,501102102,501,102,1,2,Ion Drink+,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,501020,501020,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra EXP"
119,501101201,501,101,2,1,Fruit Drink,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,501110,501110,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra EXP"
120,501102202,501,102,2,2,Fruit Drink+,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,501120,501120,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra EXP"
121,501101301,501,101,3,1,Soda,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,501210,501210,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra EXP"
122,501102302,501,102,3,2,Soda+,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,501220,501220,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink10_101,Drink20_101,-,-,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,Drink30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra EXP"
123,510101105,510,101,1,5,Energy Bar(Running),0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,510005,510005,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy10_101,Energy20_101,-,-,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra Stats"
124,511101205,511,101,2,5,Energy Bar(Dribble),0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,511005,511005,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy10_101,Energy20_101,-,-,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra Stats"
125,512101305,512,101,3,5,Energy Bar(Agility),0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,512005,512005,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy10_101,Energy20_101,-,-,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra Stats"
126,604101101,604,101,1,1,Gold Emblem,0,100,0,0,0,0,0,100,0,1,0,0,0,0,0,100,100,3,1000,10000,512005,512005,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy10_101,Energy20_101,-,-,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,Energy30_101_D1_C1,"[Usage] While spend 1 item per 1 game, you will get extra Stats"
