Index,Code,Type,Order,Design,Color,Name,Rate,Wear,Company,Gender,Brand,Divest,Limit,Exchange,Inchant,Sum,Gift,Parcel,Free,New,Event,Amount,Discount,Sell,Cash,Point,CPack,PPack,IconFile10,IconFile20,MeshFile10,MeshFile20,EnvironFile10,EnvironFile20,TextureFile11,TextureFile12,TextureFile13,TextureFile21,TextureFile22,Description
80,202110101,202,110,1,1,사용안함,20,4,0,2,0,0,0,85,0,0,0,0,0,0,0,1,100,0,1000,0,201010,201005,-,-,-,-,-,-,-,-,-,-,-,[사용법] 아이템을 클릭하여 착용/해제 합니다.
81,202111101,202,111,1,1,그레이 베기 진,20,4,0,1,0,205403,0,85,0,0,0,0,0,0,0,1,100,2,1000,2500,202010,202005,Pants11_111_D1_C1,-,Pants10_111,-,-,-,Pants11_111_D1_C1,Pants11_111_D1_C1,Pants11_111_D1_C1,-,-,[사용법] 아이템을 클릭하여 착용/해제 합니다.
82,202112101,202,112,1,1,가죽 스커트,20,4,0,2,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2500,202010,202005,,Pants21_112_D1_C1,,Pants20_112,-,-,,,,Pants21_112_D1_C1,Pants22_112_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
83,202112191,202,112,1,91,가죽 스커트,20,4,0,2,0,0,0,85,0,0,0,0,0,0,0,1,100,0,1000,2500,202010,202005,-,pants21_112_D1_C91,-,Pants20_112,-,-,-,-,-,pants21_112_D1_C91,Pants22_112_D1_C91,[사용법] 아이템을 클릭하여 착용/해제 합니다.
84,202113101,202,113,1,1,베기 진,20,4,0,1,0,205403,0,85,0,0,0,0,0,0,0,1,100,2,1000,2500,202010,202005,Pants11_113_D1_C1,-,Pants10_113,-,-,-,Pants11_113_D1_C1,Pants11_113_D1_C1,Pants11_113_D1_C1,-,-,[사용법] 아이템을 클릭하여 착용/해제 합니다.
85,202113102,202,113,1,2,베기 진,20,4,0,1,0,205403,0,85,0,0,0,0,0,0,0,1,100,2,1000,2500,202010,202005,Pants11_113_D1_C2,-,Pants10_113,-,-,-,Pants11_113_D1_C2,Pants11_113_D1_C2,Pants11_113_D1_C2,-,-,[사용법] 아이템을 클릭하여 착용/해제 합니다.
86,202113103,202,113,1,3,베기 진,20,4,0,1,0,205403,0,85,0,0,0,0,0,0,0,1,100,2,1000,2500,202010,202005,Pants11_113_D1_C3,-,Pants10_113,,,,Pants11_113_D1_C3,Pants11_113_D1_C3,Pants11_113_D1_C3,,,
87,202114101,202,114,1,1,청록 스커트,20,4,0,2,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2500,202010,202005,,Pants21_114_D1_C1,,Pants20_114,-,-,,,,Pants21_114_D1_C1,Pants22_114_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
88,202114191,202,114,1,91,청록 스커트,20,4,0,2,0,0,0,85,0,0,0,0,0,0,0,1,100,0,1000,2500,202010,202005,-,pants21_114_D1_C91,-,Pants20_114,-,-,-,-,-,pants21_114_D1_C91,Pants22_112_D1_C91,[사용법] 아이템을 클릭하여 착용/해제 합니다.
89,202115101,202,115,1,1,부츠 컷 진,20,4,0,1,0,205403,0,85,0,0,0,0,0,0,0,1,100,2,1000,2500,202010,202005,Pants11_115_D1_C1,-,Pants10_115,-,-,-,Pants11_115_D1_C1,Pants11_115_D1_C1,Pants11_115_D1_C1,-,-,[사용법] 아이템을 클릭하여 착용/해제 합니다.
90,202116101,202,116,1,1,꽃무늬 블랙 스키니 진,20,4,0,2,0,205403,0,85,0,0,0,0,0,0,0,1,100,2,1000,1800,202010,202005,,Pants21_116_D1_C1,,Pants20_116,-,-,,,,Pants21_116_D1_C1,Pants21_116_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
91,202117101,202,117,1,1,블루 그레이 루즈 핏 진,20,4,0,1,0,205403,0,85,0,0,0,0,0,0,0,1,100,2,1000,2500,202010,202005,Pants11_117_D1_C1,,Pants10_117,,,,Pants11_117_D1_C1,Pants11_117_D1_C1,Pants11_117_D1_C1,,,[사용법] 아이템을 클릭하여 착용/해제 합니다.
92,202118101,202,118,1,1,사용안함,20,4,0,2,0,0,0,85,0,0,0,0,0,0,0,1,100,0,1000,0,201010,201005,-,-,-,-,-,-,-,-,-,-,-,[사용법] 아이템을 클릭하여 착용/해제 합니다.
93,202119101,202,119,1,1,축구 유니폼 하의,20,4,0,1,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,4500,201010,201005,Pants11_119_D1_C1,0,Pants10_119,,-,-,Pants11_119_D1_C1,Pants12_119_D1_C1,Pants13_119_D1_C1,,,[사용법] 아이템을 클릭하여 착용/해제 합니다.
94,202120101,202,120,1,1,축구 유니폼 하의,20,4,0,2,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,4500,201010,201005,-,Pants21_120_D1_C1,-,Pants20_120,-,-,-,-,-,Pants21_120_D1_C1,Pants22_120_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
95,202121101,202,121,1,1,축구 트레이닝복 하의,20,4,0,1,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,4000,201010,201005,Pants11_121_D1_C1,0,Pants10_121,,-,-,Pants11_121_D1_C1,Pants12_121_D1_C1,Pants13_121_D1_C1,,,[사용법] 아이템을 클릭하여 착용/해제 합니다.
96,202122101,202,122,1,1,축구 트레이닝복 하의,20,4,0,2,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,4000,201010,201005,-,Pants21_122_D1_C1,-,Pants20_122,-,-,-,-,-,Pants21_122_D1_C1,Pants22_122_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
97,203001101,203,1,1,1,기본 남 손,0,5,0,1,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,Glove11_1_D1_C1,-,Glove10_1,-,-,-,Glove11_1_D1_C1,Glove12_1_D1_C1,Glove13_1_D1_C1,-,-,[사용법] 아이템을 클릭하여 착용/해제 합니다.
98,203002101,203,2,1,1,기본 여 손,0,5,0,2,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,-,Glove21_2_D1_C1,-,Glove20_2,-,-,-,-,-,Glove21_2_D1_C1,Glove22_2_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
99,203102101,203,102,1,1,너클,20,5,0,0,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1500,0,0,Glove11_102_D1_C1,Glove11_102_D1_C1,Glove10_102,Glove20_102,-,-,Glove11_102_D1_C1,Glove12_102_D1_C1,Glove13_102_D1_C1,Glove21_102_D1_C1,Glove22_102_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
100,204001101,204,1,1,1,기본 남 신발,0,6,0,1,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,Shoes11_1_D1_C1,Shoes11_1_D1_C1,Shoes10_1,-,Shoes10_1_D1_E,-,Shoes11_1_D1_C1,Shoes11_1_D1_C1,Shoes11_1_D1_C1,Shoes11_1_D1_C1,Shoes11_1_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
101,204001102,204,1,1,2,기본 남 신발,0,6,0,1,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,Shoes11_1_D1_C2,Shoes11_1_D1_C2,Shoes10_1,-,Shoes10_1_D1_E,-,Shoes11_1_D1_C2,Shoes11_1_D1_C2,Shoes11_1_D1_C2,Shoes11_1_D1_C2,Shoes11_1_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
102,204001103,204,1,1,3,기본 남 신발,0,6,0,1,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,Shoes11_1_D1_C3,Shoes11_1_D1_C3,Shoes10_1,-,Shoes10_1_D1_E,-,Shoes11_1_D1_C3,Shoes11_1_D1_C3,Shoes11_1_D1_C3,Shoes11_1_D1_C3,Shoes11_1_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
103,204001104,204,1,1,4,기본 남 신발,0,6,0,1,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,Shoes11_1_D1_C4,Shoes11_1_D1_C4,Shoes10_1,-,Shoes10_1_D1_E,-,Shoes11_1_D1_C4,Shoes11_1_D1_C4,Shoes11_1_D1_C4,Shoes11_1_D1_C4,Shoes11_1_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
104,204002101,204,2,1,1,기본 여 신발,0,6,0,2,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,-,Shoes21_2_D1_C1,-,Shoes20_2,-,Shoes10_1_D1_E,-,-,-,Shoes21_2_D1_C1,Shoes21_2_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
105,204002102,204,2,1,2,기본 여 신발,0,6,0,2,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,-,Shoes21_2_D1_C2,-,Shoes20_2,-,Shoes10_1_D1_E,-,-,-,Shoes21_2_D1_C2,Shoes21_2_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
106,204002103,204,2,1,3,기본 여 신발,0,6,0,2,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,-,Shoes21_2_D1_C3,-,Shoes20_2,-,Shoes10_1_D1_E,-,-,-,Shoes21_2_D1_C3,Shoes21_2_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
107,204002104,204,2,1,4,기본 여 신발,0,6,0,2,0,0,0,85,0,0,0,0,1,0,0,1,100,2,1000,1000,0,0,-,Shoes21_2_D1_C4,-,Shoes20_2,-,Shoes10_1_D1_E,-,-,-,Shoes21_2_D1_C4,Shoes21_2_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
108,204103101,204,103,1,1,프리미엄 축구화,20,6,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,3500,204010,204005,Shoes11_103_D1_C1,Shoes11_103_D1_C1,Shoes10_103,Shoes20_103,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_103_D1_C1,Shoes11_103_D1_C1,Shoes11_103_D1_C1,Shoes11_103_D1_C1,Shoes11_103_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
109,204103201,204,103,2,1,골드 축구화,20,6,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,3500,204010,204005,Shoes11_103_D2_C1,Shoes11_103_D2_C1,Shoes10_103,Shoes20_103,Shoes10_1_D1_E,Shoes10_1_D1_E,Shoes11_103_D2_C1,Shoes11_103_D2_C1,Shoes11_103_D2_C1,Shoes11_103_D2_C1,Shoes11_103_D2_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
110,205101101,205,101,1,1,맥시엄 축구양말,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,205010,205005,Socks11_101_D1_C1,Socks11_101_D1_C1,Socks10_101,Socks20_101,-,-,Socks11_101_D1_C1,Socks11_101_D1_C1,Socks11_101_D1_C1,Socks11_101_D1_C1,Socks11_101_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
111,205101102,205,101,1,2,맥시엄 축구양말,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,205010,205005,Socks11_101_D1_C2,Socks11_101_D1_C2,Socks10_101,Socks20_101,-,-,Socks11_101_D1_C2,Socks11_101_D1_C2,Socks11_101_D1_C2,Socks11_101_D1_C2,Socks11_101_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
112,205101103,205,101,1,3,맥시엄 축구양말,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,205010,205005,Socks11_101_D1_C3,Socks11_101_D1_C3,Socks10_101,Socks20_101,-,-,Socks11_101_D1_C3,Socks11_101_D1_C3,Socks11_101_D1_C3,Socks11_101_D1_C3,Socks11_101_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
113,205101104,205,101,1,4,맥시엄 축구양말,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,205010,205005,Socks11_101_D1_C4,Socks11_101_D1_C4,Socks10_101,Socks20_101,-,-,Socks11_101_D1_C4,Socks11_101_D1_C4,Socks11_101_D1_C4,Socks11_101_D1_C4,Socks11_101_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
114,205102101,205,102,1,1,맥시멈 짧은 양말A,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,205010,205005,Socks30_102_D1_C1,Socks30_102_D1_C1,Socks10_102,Socks20_102,-,-,Socks30_102_D1_C1,Socks30_102_D1_C1,Socks30_102_D1_C1,Socks30_102_D1_C1,Socks30_102_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
115,205102102,205,102,1,2,맥시멈 짧은 양말A,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,205010,205005,Socks30_102_D1_C2,Socks30_102_D1_C2,Socks10_102,Socks20_102,-,-,Socks30_102_D1_C2,Socks30_102_D1_C2,Socks30_102_D1_C2,Socks30_102_D1_C2,Socks30_102_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
116,205102103,205,102,1,3,맥시멈 짧은 양말A,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,205010,205005,Socks30_102_D1_C3,Socks30_102_D1_C3,Socks10_102,Socks20_102,-,-,Socks30_102_D1_C3,Socks30_102_D1_C3,Socks30_102_D1_C3,Socks30_102_D1_C3,Socks30_102_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
117,205102104,205,102,1,4,맥시멈 짧은 양말A,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,205010,205005,Socks30_102_D1_C4,Socks30_102_D1_C4,Socks10_102,Socks20_102,-,-,Socks30_102_D1_C4,Socks30_102_D1_C4,Socks30_102_D1_C4,Socks30_102_D1_C4,Socks30_102_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
118,205102201,205,102,2,1,맥시멈 짧은 양말B,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,205010,205005,Socks30_102_D2_C1,Socks30_102_D2_C1,Socks10_102,Socks20_102,-,-,Socks30_102_D2_C1,Socks30_102_D2_C1,Socks30_102_D2_C1,Socks30_102_D2_C1,Socks30_102_D2_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
119,205102202,205,102,2,2,맥시멈 짧은 양말B,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,205010,205005,Socks30_102_D2_C2,Socks30_102_D2_C2,Socks10_102,Socks20_102,-,-,Socks30_102_D2_C2,Socks30_102_D2_C2,Socks30_102_D2_C2,Socks30_102_D2_C2,Socks30_102_D2_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
120,205102203,205,102,2,3,맥시멈 짧은 양말B,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,205010,205005,Socks30_102_D2_C3,Socks30_102_D2_C3,Socks10_102,Socks20_102,-,-,Socks30_102_D2_C3,Socks30_102_D2_C3,Socks30_102_D2_C3,Socks30_102_D2_C3,Socks30_102_D2_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
121,205102204,205,102,2,4,맥시멈 짧은 양말B,20,7,0,0,5,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,205010,205005,Socks30_102_D2_C4,Socks30_102_D2_C4,Socks10_102,Socks20_102,-,-,Socks30_102_D2_C4,Socks30_102_D2_C4,Socks30_102_D2_C4,Socks30_102_D2_C4,Socks30_102_D2_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
122,301101101,301,101,1,1,뿔테안경,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,1500,301010,301005,Eye30_101_D1_C1,Eye30_101_D1_C1,Eye10_101,Eye20_101,-,-,Eye30_101_D1_C1,Eye30_101_D1_C1,Eye30_101_D1_C1,Eye30_101_D1_C1,Eye30_101_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
123,301101102,301,101,1,2,뿔테안경,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,1500,301010,301005,Eye30_101_D1_C2,Eye30_101_D1_C2,Eye10_101,Eye20_101,-,-,Eye30_101_D1_C2,Eye30_101_D1_C2,Eye30_101_D1_C2,Eye30_101_D1_C2,Eye30_101_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
124,301101103,301,101,1,3,뿔테안경,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,1500,301010,301005,Eye30_101_D1_C3,Eye30_101_D1_C3,Eye10_101,Eye20_101,-,-,Eye30_101_D1_C3,Eye30_101_D1_C3,Eye30_101_D1_C3,Eye30_101_D1_C3,Eye30_101_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
125,301101104,301,101,1,4,뿔테안경,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,3,1000,1500,301010,301005,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye10_101,Eye20_101,-,-,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,Eye30_101_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
126,301102101,301,102,1,1,레이싱 고글,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,301010,301005,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye10_102,Eye20_102,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,Eye30_102_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
127,301102102,301,102,1,2,레이싱 고글,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,301010,301005,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye10_102,Eye20_102,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,Eye30_102_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
128,301102103,301,102,1,3,레이싱 고글,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,301010,301005,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye10_102,Eye20_102,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,Eye30_102_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
129,301102104,301,102,1,4,레이싱 고글,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,301010,301005,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye10_102,Eye20_102,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,Eye30_102_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
130,301103101,301,103,1,1,엑스고글,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,301010,301005,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,Eye30_103_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
131,301103102,301,103,1,2,엑스고글,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,301010,301005,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,Eye30_103_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
132,301103103,301,103,1,3,엑스고글,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,301010,301005,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,Eye30_103_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
133,301103104,301,103,1,4,엑스고글,20,8,0,0,0,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,301010,301005,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye10_103,Eye20_103,Hair10_101_D1_E,Hair10_101_D1_E,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,Eye30_103_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
134,302101101,302,101,1,1,Xrium_잉카 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,302010,302005,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,Ear30_101_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
135,302101102,302,101,1,2,Xrium_잉카 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,302010,302005,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,Ear30_101_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
136,302101103,302,101,1,3,Xrium_잉카 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,302010,302005,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,Ear30_101_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
137,302101104,302,101,1,4,Xrium_잉카 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,302010,302005,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear10_101,Ear20_101,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,Ear30_101_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
138,302102101,302,102,1,1,Xrium_Cylinder 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,302010,302005,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,Ear30_102_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
139,302102102,302,102,1,2,Xrium_Cylinder 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,302010,302005,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,Ear30_102_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
140,302102103,302,102,1,3,Xrium_Cylinder 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,302010,302005,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,Ear30_102_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
141,302102104,302,102,1,4,Xrium_Cylinder 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,2200,302010,302005,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear10_102,Ear20_102,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,Ear30_102_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
142,302103101,302,103,1,1,Xrium_Ball 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,302010,302005,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,Ear30_103_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
143,302103102,302,103,1,2,Xrium_Ball 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,302010,302005,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,Ear30_103_D1_C2,[사용법] 아이템을 클릭하여 착용/해제 합니다.
144,302103103,302,103,1,3,Xrium_Ball 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,302010,302005,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,Ear30_103_D1_C3,[사용법] 아이템을 클릭하여 착용/해제 합니다.
145,302103104,302,103,1,4,Xrium_Ball 귀걸이,20,9,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,302010,302005,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear10_103,Ear20_103,Hair21_104_D1_E,Hair21_104_D1_E,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,Ear30_103_D1_C4,[사용법] 아이템을 클릭하여 착용/해제 합니다.
146,303101101,303,101,1,1,Xrium_Punk 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1500,303010,303005,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101,Neck20_101,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,Neck10_101_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
147,303102101,303,102,1,1,Xrium_Maya 목걸이,20,10,0,0,4,0,0,85,0,0,0,0,0,0,0,1,100,2,1000,1000,303010,303005,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102,Neck20_102,Hair21_104_D1_E,Hair21_104_D1_E,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,Neck10_102_D1_C1,[사용법] 아이템을 클릭하여 착용/해제 합니다.
